,id,assetcode,windowtimestamp,datatype,systemversion,mentions,buzz,sentiment,negative,positive,optimism,pessimism,joy,lovehate,trust,anger,disagreement,fear,gloom,stress,violence,surprise,timeurgency,uncertainty,emotionvsfact,shortvslongterm,marketrisk,longshort,longshortforecast,pricedirection,pricedown,priceforecast,priceup,pricemomentum,topvsbottom,overvaluedvsundervalued,volatility,adoption,adoptionforecast,anonymity,attack,codesentiment,codeupgrade,criminalactivity,developersentiment,fomo,fork,forkforecast,hodl,innovation,litigation,majorityattack,noobs,regulatorycrackdown,regulatoryissues,scam,transactionspeed,vulnerability,partnership,futurevspast,windowtimestamp1,windowtimestamp2,date,close,r_BTC_USD,R_BTC_USD,volume_BTC_USD
2221,mp:2020-10-16_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-16T19:30:00.000Z,News_Social,MP:4.0.0,17296,53307.25,0.021911001,0.20288,0.22479101,0.062955998,0.04958,0.008367,0.001773,0.008282,0.01179,0.021188,0.003452,0.020757001,0.036430001,0.008423,0.006866,0.008198,0.026218001,0.34824899,0.01331,0.025615999,0.000122,-0.000703,0.012175,0.025015,0.004887,0.037190001,0.002579,-0.002776,0.000122,0.017000999,0.010074,0.001229,0.001604,0.001247,0.000403,0.001745,0.002495,0.000197,0.000356,0.001079,0.000225,0.000975,0.001369,0.000825,0.000131,0.0003,0.00076,0.004887,0.002411,0.000253,0.00076,0.000244,-0.087090999,10/16/2020,19:30:00.000Z,16-Oct-20,11322.12305,-0.015183968,-0.015069273,25635480772.0
2222,mp:2020-10-17_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-17T19:30:00.000Z,News_Social,MP:4.0.0,13703,40017.648,0.045791999,0.191441,0.237233,0.074605003,0.051401999,0.008546,0.003086,0.007034,0.012707,0.015106,0.002911,0.020841001,0.033372998,0.008509,0.004948,0.00571,0.026172999,0.33592099,0.013507,0.028662,0.004573,0.004423,0.01633,0.019378999,0.003961,0.035709001,0.002149,-0.000675,-0.000637,0.015574,0.010245,0.001599,0.002486,0.000737,0.000237,0.001612,0.001712,0.000325,0.000412,0.000662,7.5e-05,0.001399,0.000962,0.000337,0.000187,0.000537,0.000587,0.002624,0.003124,0.00035,0.000537,7.5e-05,-0.031019,10/17/2020,19:30:00.000Z,17-Oct-20,11358.10156,0.00317268,0.003177718,19130430174.0
2223,mp:2020-10-18_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-18T19:30:00.000Z,News_Social,MP:4.0.0,13881,40317.75,0.027443999,0.202665,0.23011,0.068443999,0.047448002,0.008334,0.00341,0.006672,0.012736,0.018342,0.004092,0.019060999,0.036423001,0.008607,0.004663,0.007304,0.022901,0.32788,0.013741,0.028635001,0.00258,0.002518,0.017362,0.020338001,0.005829,0.037701,0.002059,-0.000248,-6.2e-05,0.017108001,0.008966,0.001401,0.002034,0.001389,-0.000112,0.00093,0.002232,0.000223,0.000335,0.001339,0.000273,0.001067,0.001674,0.000322,0.000209797,0.000409,0.000632,0.003621,0.002852,1.2e-05,0.000558,0.000174,-0.060261,10/18/2020,19:30:00.000Z,18-Oct-20,11483.35938,0.010967693,0.011028059,18283314340.0
2224,mp:2020-10-19_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-19T19:30:00.000Z,News_Social,MP:4.0.0,18219,53206.648,0.012639,0.207155,0.21979401,0.064804003,0.059617002,0.007029,0.002876,0.001015,0.0117,0.026209,0.003919,0.019246001,0.035456002,0.008683,0.004031,0.005845,0.023612,0.32599699,0.009153,0.020204,-0.002462,0.000752,0.019386999,0.020354999,0.003778,0.039740998,0.002434,-0.000724,-8.5e-05,0.017634001,0.00982,0.001109,0.001438,0.001381,8.5e-05,0.001259,0.004022,0.000188,0.00032,0.00094,0.000263,0.001692,0.001203,0.001673,0.000132,0.000404,0.000855,0.004548,0.003486,-6.6e-05,0.00093,9e-06,-0.031975001,10/19/2020,19:30:00.000Z,19-Oct-20,11742.03711,0.022276342,0.022526313,23860769928.0
2225,mp:2020-10-20_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-20T19:30:00.000Z,News_Social,MP:4.0.0,21166,65138.25,0.042985,0.19608299,0.239068,0.066450998,0.051144999,0.007315,0.003477,0.005366,0.012143,0.022290999,0.003439,0.020656001,0.034488,0.007638,0.004828,0.009772,0.024781,0.32281601,0.014224,0.030665999,-0.007277,-0.000514,0.024532,0.018514,0.004329,0.043047,0.003331,0.000867,0.000161,0.017958,0.007292,0.001067,0.001996,0.001466,0.000169,0.001474,0.003562,8e-06,0.00033,0.000875,0.00023,0.001881,0.00122,0.001543,0.000353,0.00033,0.00076,0.004644,0.002994,0.000322,0.000998,0.000246,-0.068166003,10/20/2020,19:30:00.000Z,20-Oct-20,11916.33496,0.014734827,0.014843919,30915821592.0
2226,mp:2020-10-21_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-21T19:30:00.000Z,News_Social,MP:4.0.0,26945,78779.75,0.060281999,0.18275,0.24303199,0.072182,0.047201,0.008993,0.003446,0.00735,0.012821,0.025451001,0.00304,0.018748,0.030725,0.007711,0.006182,0.010504,0.018370001,0.290764,0.013519,0.051135998,0.001802,0.002069,0.038646001,0.016717,0.006893,0.055362999,0.005357,-0.001472,-0.001714,0.014944,0.007895,0.001644,0.001441,0.001574,7e-05,0.001142,0.004417,-0.00019,0.001161,0.000406,0.00014,0.00186,0.001409,0.001041,6.3e-05,0.000349,0.000743,0.003967,0.002412,0.000108,0.000578,0.000114,-0.064410001,10/21/2020,19:30:00.000Z,21-Oct-20,12823.68945,0.073384054,0.076143757,43414712626.0
2227,mp:2020-10-22_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-22T19:30:00.000Z,News_Social,MP:4.0.0,28733,81549.602,0.077536002,0.174391,0.251926,0.066959001,0.043653999,0.008866,0.00374,0.004347,0.013121,0.022673,0.002532,0.017062999,0.030448001,0.006487,0.006579,0.012526,0.021304,0.28804201,0.016432,0.05333,0.00133,0.001183,0.042771999,0.01561,0.006438,0.058382001,0.00515,0.001386,0.000172,0.016199,0.008461,0.001925,0.000717,0.00084,0.000386,0.001281,0.003201,0.000196,0.001018,0.000711,0.000227,0.002649,0.001741,0.000693,0.000135,0.000417,0.001251,0.002735,0.00263,4.9e-05,0.000736,0.000172,-0.104679,10/22/2020,19:30:00.000Z,22-Oct-20,12965.8916,0.011027988,0.01108902,34729759598.0
2228,mp:2020-10-23_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-23T19:30:00.000Z,News_Social,MP:4.0.0,21941,65806.898,0.065176003,0.185619,0.25079399,0.073000997,0.044372,0.007492,0.003655,0.005053,0.012202,0.019413,0.003016,0.016488001,0.030726001,0.007613,0.005395,0.012681,0.021431999,0.30002499,0.012286,0.049212001,0.000304,0.0012,0.035634998,0.017665001,0.006367,0.053300001,0.003434,0.003639,0.000372,0.016974,0.009391,0.002363,0.001223,0.001102,-4.6e-05,0.001178,0.003351,0.000334,0.000874,0.000722,0.000167,0.002165,0.001436,0.001132,6.1e-05,0.000274,0.001011,0.002523,0.005661,0.000258,0.000676,0.000182,-0.087324999,10/23/2020,19:30:00.000Z,23-Oct-20,12931.53906,-0.00265297,-0.002649454,28974975003.0
2229,mp:2020-10-24_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-24T19:30:00.000Z,News_Social,MP:4.0.0,17202,46401.449,0.056345001,0.184865,0.24121,0.067886002,0.048661999,0.007241,0.002371,0.005485,0.015377,0.022564,0.002952,0.017252,0.030742999,0.008825,0.005302,0.009364,0.026139,0.322543,0.013933,0.042002998,0.002381,0.002952,0.034331001,0.016918,0.007801,0.051247999,0.003243,0.001778,-0.000129,0.015231,0.011002,0.001993,0.00153,0.000733,1.1e-05,0.00139,0.002608,-0.000442,0.000442,0.000571,0.00014,0.002231,0.001347,0.000636,7.5e-05,0.0007,0.001347,0.003685,0.004774,0.00028,0.000614,0.000151,-0.058598999,10/24/2020,19:30:00.000Z,24-Oct-20,13108.0625,0.013558283,0.013650613,24542317940.0
2230,mp:2020-10-25_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-25T19:30:00.000Z,News_Social,MP:4.0.0,17609,50503.398,0.072213002,0.17940401,0.25161701,0.072489999,0.049610998,0.008475,0.003663,0.008247,0.012237,0.024374999,0.003406,0.022939,0.033374,0.008663,0.005138,0.010762,0.024737,0.324985,0.010989,0.037214998,-0.000683,0.001881,0.023870001,0.017503999,0.006148,0.041373,0.003822,-0.000208,0.000208,0.015841,0.008871,0.001792,0.000891,0.00099,-0.000347,0.001445,0.002653,0.000485,0.000604,0.000871,0.000168,0.002069,0.001416,0.000178,0.000248,0.000535,0.000535,0.001267,0.002841,0.000396,0.000723,0.000337,-0.054763999,10/25/2020,19:30:00.000Z,25-Oct-20,13031.17383,-0.005883026,-0.005865754,24406920575.0
2231,mp:2020-10-26_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-26T19:30:00.000Z,News_Social,MP:4.0.0,21323,69113.797,0.060378999,0.185542,0.24592,0.073573999,0.049918,0.007517,0.002981,0.007466,0.013152,0.022622,0.003436,0.017732,0.032613002,0.007972,0.005042,0.009303,0.025051,0.322292,0.010389,0.040989999,4.3e-05,0.000955,0.028170999,0.01967,0.006475,0.047841001,0.003263,0.000854,0.001042,0.01839,0.008457,0.001772,0.001403,0.001469,-9.4e-05,0.001114,0.00285,0.000391,0.000289,0.000731,0.000101,0.001722,0.001092,0.000246,0.000116,0.000521,0.000572,0.002163,0.003798,0.000123,0.000767,0.000232,-0.056332,10/26/2020,19:30:00.000Z,26-Oct-20,13075.24805,0.003376507,0.003382214,29461458313.0
2232,mp:2020-10-27_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-27T19:30:00.000Z,News_Social,MP:4.0.0,24237,72558.0,0.050820999,0.188559,0.239381,0.067891002,0.056685999,0.006925,0.00328,0.0135,0.011701,0.023381,0.002694,0.020880001,0.032264002,0.010399,0.005141,0.008807,0.023062,0.31246001,0.012886,0.040911999,0.001654,0.001599,0.031601999,0.019729,0.007298,0.051330999,0.00348,0.000923,-0.000165,0.015333,0.00707,0.001523,0.000896,0.000779,-0.000262,0.001454,0.00226,0.000179,0.000606,0.000503,0.000145,0.001778,0.00073,8.3e-05,0.000138,0.000551,0.000655,0.001785,0.00275,-1.4e-05,0.00122,0.000248,-0.060593002,10/27/2020,19:30:00.000Z,27-Oct-20,13654.21875,0.043327559,0.044279903,33749878156.0
2233,mp:2020-10-28_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-28T19:30:00.000Z,News_Social,MP:4.0.0,26232,85936.703,0.059253,0.180877,0.24013001,0.064773999,0.048594002,0.008064,0.002694,0.013946,0.010863,0.025390999,0.002874,0.020399,0.034747001,0.007011,0.005603,0.009554,0.025714001,0.317128,0.014103,0.043928001,-0.000698,0.000617,0.029987,0.022220001,0.004899,0.052207001,0.00334,0.001926,0.000145,0.018199001,0.006406,0.001391,0.000908,0.000425,-0.000204,0.001152,0.001559,6.4e-05,0.00078,0.000524,0.000163,0.001914,0.000884,0.000291,0.000105,0.000431,0.000372,0.001839,0.002839,0.000279,0.000774,0.000227,-0.080164,10/28/2020,19:30:00.000Z,28-Oct-20,13271.28516,-0.028445849,-0.028045075,35867318895.0
2234,mp:2020-10-29_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-29T19:30:00.000Z,News_Social,MP:4.0.0,20243,65848.547,0.029583,0.19474199,0.224325,0.062469002,0.048422001,0.006819,0.002741,0.012005,0.011268,0.024541,0.002939,0.022962,0.036903001,0.007494,0.004776,0.002703,0.026174,0.33006001,0.013979,0.035755999,0.000129,0.000668,0.016751001,0.028596001,0.003098,0.045345999,0.002225,0.005976,-0.000334,0.017407,0.006986,0.001359,0.000919,0.000577,0.000114,0.001101,0.001663,0.000106,0.000334,0.000607,0.000175,0.001473,0.001101,0.000197,3.8e-05,0.000509,0.000387,0.002521,0.002673,0.000425,0.000706,0.000607,-0.098526999,10/29/2020,19:30:00.000Z,29-Oct-20,13437.88281,0.012475103,0.012553242,56499499598.0
2235,mp:2020-10-30_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-30T19:30:00.000Z,News_Social,MP:4.0.0,20419,61623.949,0.041632,0.191403,0.233034,0.064837001,0.055831,0.006637,0.003091,0.013079,0.010694,0.020179,0.003197,0.021493001,0.036754999,0.00645,0.005663,0.00869,0.026382999,0.327007,0.012057,0.033849999,-0.000479,0.001761,0.024560001,0.023789,0.003943,0.048349999,0.002548,-0.000422,-5.7e-05,0.018479001,0.008536,0.001728,0.001193,0.001095,0.00043,0.001639,0.001753,0.000114,0.00056,0.000381,7.3e-05,0.001671,0.001347,0.00073,0.000243,0.000446,0.000511,0.002645,0.002045,0.000146,0.000722,0.000276,-0.061623,10/30/2020,19:30:00.000Z,30-Oct-20,13546.52246,0.008052075,0.00808458,30581485201.0
2236,mp:2020-10-31_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-10-31T19:30:00.000Z,News_Social,MP:4.0.0,20361,56249.398,0.043832,0.18800201,0.23183399,0.065040998,0.051467001,0.008925,0.003733,0.009387001,0.011831,0.022845,0.002631,0.020631,0.034986999,0.00744,0.0052,0.007049,0.026208,0.31634,0.014142,0.034223001,-0.005742,-0.000462,0.024187,0.020408999,0.005867,0.044596002,0.0024,0.005822,0.000578,0.014658,0.007271,0.00152,0.001573,0.000747,0.00072,0.001742,0.001022,0.00024,0.000551,0.000578,7.1e-05,0.00176,0.001049,0.000196,0.000107,0.000827,0.000853,0.002098,0.002676,-7.1e-05,0.000933,0.000213,-0.040854,10/31/2020,19:30:00.000Z,31-Oct-20,13780.99512,0.017160608,0.017308697,30306464719.0
2237,mp:2020-11-01_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-01T20:30:00.000Z,News_Social,MP:4.0.0,17738,53687.449,0.039274,0.19729,0.236564,0.065536998,0.054035001,0.0076,0.00285,0.01152,0.012098,0.028042,0.003865,0.019966999,0.037206002,0.008028,0.004293,0.009034,0.026705001,0.35195601,0.010943,0.029495001,-0.00732,-0.001071,0.022612,0.018068001,0.004461,0.040679999,0.001937,0.006491,-7.5e-05,0.013984,0.007115,0.001853,0.001155,0.001155,0.000121,0.000922,0.002896,0.000186,0.000522,0.000596,0.000121,0.002598,0.001257,0.000326,0.000214,0.000484,0.000866,0.00176,0.00312,0.000484,0.002477,0.000149,-0.054793999,11/1/2020,20:30:00.000Z,1-Nov-20,13737.10938,-0.003189593,-0.003184512,24453857900.0
2238,mp:2020-11-02_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-02T20:30:00.000Z,News_Social,MP:4.0.0,19352,63786.0,0.027365001,0.20362601,0.23099101,0.067789003,0.054487001,0.004923,0.002822,0.001717,0.015811,0.023507999,0.004836,0.019832,0.037962999,0.005597,0.003935,0.005072,0.026603,0.34292501,0.007219,0.026918,-0.00388,0.000368,0.018851999,0.024535,0.003018,0.043387,0.001129,0.002626,0.000423,0.016344,0.007118,0.000909,0.001858,0.000674,0.000227,0.001333,0.001795,5.5e-05,0.000361,0.00058,0.000118,0.001732,0.001043,0.000306,0.000243,0.000737,0.000376,0.002046,0.007604,0.000235,0.001027,0.000235,-0.088455997,11/2/2020,20:30:00.000Z,2-Nov-20,13550.48926,-0.01367823,-0.013585108,30771455468.0
2239,mp:2020-11-03_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-03T20:30:00.000Z,News_Social,MP:4.0.0,20449,65554.797,0.012364,0.209519,0.221883,0.067561999,0.057456002,0.006132,0.002067,0.003417,0.01382,0.029310999,0.004149,0.022515999,0.039700001,0.006193,0.004569,0.003028,0.024514999,0.34658101,0.012333,0.024460001,-0.005522,-0.000656,0.014476,0.026412999,0.002471,0.040888999,0.000892,-0.001564,0.000618,0.018991999,0.008977,0.001678,0.000969,0.000633,0.000229,0.00135,0.001068,0.000214,0.000221,0.000686,0.000206,0.001647,0.000801,0.000381,0.000107,0.000503,0.000595,0.003753,0.005217,-0.000175,0.000679,0.000198,-0.077972002,11/3/2020,20:30:00.000Z,3-Nov-20,13950.30078,0.029078415,0.02950532,29869951617.0
2240,mp:2020-11-04_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-04T20:30:00.000Z,News_Social,MP:4.0.0,21137,68255.25,0.018072,0.208775,0.22684699,0.065064996,0.053599998,0.006776,0.00282,0.003729,0.014629,0.029008999,0.003604,0.021184999,0.037836,0.006263,0.004161,0.003311,0.027185,0.33616799,0.013171,0.036495,-0.007736,-0.000542,0.025038,0.023902999,0.006358,0.048941001,0.002322,-0.000952,-8.1e-05,0.019482,0.006483,0.001113,0.002286,0.001802,0.000161,0.001348,0.003611,0.000117,0.000227,0.000967,0.000198,0.00156,0.001084,0.000762,6.6e-05,0.000586,0.00041,0.00219,0.005831,0.000227,0.001077,8.8e-05,-0.082327001,11/4/2020,20:30:00.000Z,4-Nov-20,14133.70703,0.013061444,0.013147118,35116364962.0
2241,mp:2020-11-05_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-05T20:30:00.000Z,News_Social,MP:4.0.0,29169,91210.898,0.057443999,0.181174,0.238617,0.062493,0.044216,0.008606,0.003667,0.004221,0.012948,0.026214,0.002878,0.020124,0.031328,0.007346,0.005909,0.010421,0.023081001,0.299016,0.015689,0.054281,-0.000247,0.000822,0.041267,0.018023999,0.005635,0.059291001,0.003788,0.005295,0.00046,0.022617999,0.006507,0.001403,0.001612,0.001222,-0.00017,0.001338,0.003596,5e-06,0.001283,0.000663,0.000269,0.003015,0.001157,0.001124,8.2e-05,0.000493,0.000307,0.004265,0.003278,0.000312,0.000647,0.000241,-0.113152,11/5/2020,20:30:00.000Z,5-Nov-20,15579.84863,0.097415812,0.10231864,40856321439.0
2242,mp:2020-11-06_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-06T20:30:00.000Z,News_Social,MP:4.0.0,31154,101789.3,0.056288,0.18197399,0.238262,0.061824001,0.045706999,0.008292,0.003453,0.006504,0.012123,0.024836,0.003384,0.020086,0.031300001,0.006956,0.00642,0.011013,0.024953,0.299178,0.010325,0.048992999,-0.005001,-0.001262,0.038520999,0.019167,0.004622,0.057688002,0.00448,0.00362,0.000383,0.017173,0.006965,0.001213,0.001051,0.001513,0.000128,0.001071,0.003822,2.9e-05,0.00168,0.000722,0.000157,0.00251,0.001356,0.00137,4.9e-05,0.000452,0.000643,0.003188,0.002196,0.000427,0.000874,0.000128,-0.110075,11/6/2020,20:30:00.000Z,6-Nov-20,15565.88086,-0.00089693,-0.000896528,39837841971.0
2243,mp:2020-11-07_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-07T20:30:00.000Z,News_Social,MP:4.0.0,20080,62232.301,0.060724001,0.18104701,0.241772,0.065352,0.047724001,0.009987,0.003391,0.008701,0.011079,0.019933,0.002828,0.022005999,0.034170002,0.007496,0.004981,0.007488,0.024356,0.313328,0.011497,0.038196001,-0.002209,9.6e-05,0.020721,0.025357001,0.004547,0.046077002,0.003664,-0.000659,-0.00019983,0.016381999,0.006524,0.00098,0.001245,0.000996,3.2e-05,0.001269,0.002354,0.000217,0.000611,0.000466,8.8e-05,0.002426,0.001792,0.000394,0.000193,0.00045,0.000418,0.001985,0.001864,-0.000129,0.000345,0.000112,-0.059544999,11/7/2020,20:30:00.000Z,7-Nov-20,14833.75391,-0.04817614,-0.047034085,35024953706.0
2244,mp:2020-11-08_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-08T20:30:00.000Z,News_Social,MP:4.0.0,18995,56760.949,0.042061999,0.188704,0.230766,0.070355996,0.050845001,0.008501,0.003462,0.005629,0.012403,0.020347999,0.003471,0.022833001,0.033932,0.007875,0.004854,0.009822,0.028357999,0.330486,0.015636001,0.03232,-0.002378,0.000185,0.019203,0.023731001,0.004448,0.042934,0.002352,-0.001753,-0.000696,0.016310001,0.007884,0.001383,0.001357,0.000493,0.000652,0.001498,0.001251,0.000203,0.000881,0.000643,7.9e-05,0.001727,0.001101,0.000414,6.2e-05,0.000617,0.000405,0.002123,0.004034,0.000255,0.000229,1.8e-05,-0.056465,11/8/2020,20:30:00.000Z,8-Nov-20,15479.56738,0.042615667,0.043536752,26632075029.0
2245,mp:2020-11-09_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-09T20:30:00.000Z,News_Social,MP:4.0.0,22146,72430.203,0.082473002,0.17431299,0.25678501,0.069688,0.041832998,0.006834,0.003438,0.012481,0.009589,0.023278,0.003113,0.019439001,0.032120999,0.005978,0.005502,0.0103,0.027316,0.32042,0.010017,0.045637,0.000849,0.001408,0.023553999,0.023008,0.005826,0.046562001,0.0033,-0.000242,0.000117,0.018085999,0.007055,0.00107,0.001098,0.000621,0.000131,0.001153,0.001505,0.000152,0.000642,0.00058,0.000159,0.001602,0.00127,0.000918,9e-05,0.000304,0.000435,0.002009,0.002395,0.000228,0.000628,0.00011,-0.102272,11/9/2020,20:30:00.000Z,9-Nov-20,15332.31543,-0.0095582,-0.009512666,34149115566.0
2246,mp:2020-11-10_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-10T20:30:00.000Z,News_Social,MP:4.0.0,19903,61752.648,0.077688999,0.175069,0.252758,0.073243998,0.048856001,0.005797,0.002907,0.010672,0.009821,0.018581999,0.002955,0.018242,0.032265998,0.006607,0.006235,0.008785,0.027172999,0.325831,0.012048,0.041487999,0.001636,0.001352,0.024768,0.021748001,0.00536,0.046516001,0.002882,-6.5e-05,-0.000567,0.019663,0.00702,0.001328,0.001247,0.000518,0.000756285,0.001053,0.002178,0.000219,0.000599,0.001368,0.000275,0.001336,0.001514,0.000721,0.000291,0.000688,0.000696,0.00383,0.003401,0.000154,0.000615,8.1e-05,-0.09076,11/10/2020,20:30:00.000Z,10-Nov-20,15290.90234,-0.002704687,-0.002701033,25574938143.0
2247,mp:2020-11-11_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-11T20:30:00.000Z,News_Social,MP:4.0.0,23084,70748.797,0.056791998,0.186498,0.24329001,0.071696997,0.052799001,0.006735,0.002848,0.006862,0.011032,0.021640001,0.002474,0.019943999,0.031817,0.008226,0.004035,0.002792,0.028498,0.33174601,0.012233,0.041618999,0.000276,0.001067,0.027477,0.021144999,0.006516,0.048622999,0.004346,-0.001435,-0.000184,0.016764,0.008389,0.001541,0.001039,0.000742,2.8e-05,0.001265,0.001866,0.000113,0.000608,0.000869,0.000127,0.001633,0.001131,0.000339,2.8e-05,0.000636,0.000954,0.003039,0.002975,-3.5e-05,0.000544,0.000226,-0.055252999,11/11/2020,20:30:00.000Z,11-Nov-20,15701.33984,0.026488015,0.02684194,29772374934.0
2248,mp:2020-11-12_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-12T20:30:00.000Z,News_Social,MP:4.0.0,25260,80583.602,0.060185999,0.18546601,0.24565201,0.065546997,0.051821999,0.007439,0.003723,0.008196,0.011646,0.027015001,0.003636,0.019514,0.034026999,0.007837,0.004592,0.009648,0.02386,0.32436401,0.012664,0.036750998,-0.004443,0.000441,0.028876999,0.018112,0.00636,0.046987999,0.003475,0.002532,0.00018,0.016933,0.007775,0.001601,0.00134,0.000589,-9.9e-05,0.00157,0.002345,6e-06,0.000813,0.000813,0.000205,0.00134,0.001086,0.000472,0.000199,0.000565,0.001576,0.003804,0.003183,0.000124,0.000962,0.000137,-0.056467,11/12/2020,20:30:00.000Z,12-Nov-20,16276.34375,0.035966702,0.036621328,34175758344.0
2249,mp:2020-11-13_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-13T20:30:00.000Z,News_Social,MP:4.0.0,25391,80387.797,0.062254,0.180077,0.242332,0.069724999,0.055624001,0.008185,0.003974,0.012465,0.010306,0.017720001,0.004385,0.022112001,0.035484001,0.006102,0.005113,0.010232,0.023065999,0.315772,0.013895,0.037257001,-0.002314,-0.000143,0.030919001,0.020065,0.005274,0.050983999,0.004024,0.001518,0.000342,0.017968999,0.007035,0.00148,0.001269,0.000666,-5e-05,0.001244,0.002109,3.7e-05,0.001636,0.000833,0.000267,0.00214,0.000989,0.000541,0.000118,0.000404,0.001126,0.003352,0.002308,0.000392,0.000498,0.000218,-0.037622999,11/13/2020,20:30:00.000Z,13-Nov-20,16317.80859,0.002544313,0.002547553,31599492172.0
2250,mp:2020-11-14_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-14T20:30:00.000Z,News_Social,MP:4.0.0,19965,59500.301,0.041781001,0.191873,0.23365401,0.065865003,0.056017,0.008244,0.002479,0.005765,0.015084,0.020958001,0.004773,0.023360999,0.033941001,0.006479,0.005185,0.005706,0.028049,0.33081299,0.013882,0.023445001,-0.005076,-0.000202,0.018361,0.022748001,0.002983,0.041108999,0.002622,0.001471,0.000328,0.014605,0.006361,0.001345,0.001008,0.000697,0.000134,0.000765,0.002185,0.00037,0.001529,0.001513,0.000437,0.002218,0.000782,0.000832,9.2e-05,0.000479,0.000824,0.002118,0.003983,-0.000101,0.001101,8.4e-05,-0.041707002,11/14/2020,20:30:00.000Z,14-Nov-20,16068.13867,-0.015418717,-0.015300456,27481710135.0
2251,mp:2020-11-15_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-15T20:30:00.000Z,News_Social,MP:4.0.0,19142,56528.301,0.041306999,0.191559,0.232866,0.073201999,0.060235001,0.007483,0.003335,0.009376,0.012197,0.026234999,0.00406,0.022582,0.031647999,0.00735,0.003768,0.004759,0.025922,0.33317199,0.01264,0.025828,-0.004352,0.000642363,0.017681001,0.021732001,0.005033,0.039414,0.002194,0.000212,-4.4e-05,0.014816,0.007996,0.001583,0.001123,0.000867,0.000159,0.000973,0.001769,3.5e-05,0.000867,0.001857,0.000336,0.002751,0.001097,0.000283,0.000186,0.000681,0.001114,0.002698,0.003494,0.00015,0.000699,0.000318,-0.008084,11/15/2020,20:30:00.000Z,15-Nov-20,15955.58789,-0.007029241,-0.007004594,23653867583.0
2252,mp:2020-11-16_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2020-11-16T20:30:00.000Z,News_Social,MP:4.0.0,25365,78960.648,0.049835,0.187745,0.23758,0.070427001,0.054388002,0.008213,0.003869,0.008093,0.011841,0.027411999,0.003495,0.023125,0.034308001,0.007168,0.004243,0.006662,0.023275999,0.32270801,0.012069,0.034327,-0.003666,1.9e-05,0.026070001,0.019464999,0.005319,0.045534998,0.004097,-0.000747,5.7e-05,0.015156,0.008606,0.001703,0.001152,0.000728,7e-05,0.001292,0.00171,0.000108,0.00069,0.002318,0.000462,0.002476,0.001045,0.000405,0.000228,0.000418,0.000944,0.003755,0.00335,0.000215,0.000849,0.000241,-0.041179001,11/16/2020,20:30:00.000Z,16-Nov-20,16716.11133,0.046563897,0.047665022,31526766675.0
